Date,MMM,AFL,AME,T,ABBV,ABT,ACN,ATVI,ADBE,AAP,AET,AMG,APD,ARG,AKAM,AA,ALXN,ALLE,AGN,ADS,ALL,GOOGL,MO,AMZN,AAL,AXP,AIG,AMT,AMP,ABC,AMGN,APH,APC,ANTM,AON,APA,AIV,AAPL,AMAT,ADM,AIZ,AN,ADP,AVGO,AVB,AVY,BBT,BHI,BLL,BAC,BCR,BXLT,BAX,BDX,BBBY,BBY,BIIB,BLK,HRB,BA,BWA,BXP,BSX,BMY,BRCM,CA,CBG,CBS,CF,CHRW,CME,CMS,CNX,CSX,CVS,CVC,COG,CAM,CPB,COF,CAH,KMX,CAT,CNP,CTL,CERN,CHK,CMG,CHD,CI,XEC,CTAS,CSCO,C,CTXS,CLX,COH,KO,CCE,CTSH,CL,CPGX,CMCSA,CMA,CAG,COP,ED,STZ,GLW,COST,CCI,CMI,DTE,DVA,DHR,DRI,DE,DLPH,DAL,XRAY,DVN,DO,DFS,DISCA,DG,DLTR,D,DOV,DOW,DPS,DUK,DNB,ETFC,DD,EMC,EOG,EQT,EMN,ETN,ECL,EIX,EW,EA,EMR,ENDP,ESV,ETR,EFX,EQIX,EQR,ESS,EL,ES,EXC,EXPE,EXPD,ESRX,XOM,FFIV,FLIR,FMC,FTI,FB,FAST,FDX,FIS,FITB,FSLR,FE,FISV,FLS,FLR,F,FOSL,BEN,FCX,FTR,GME,GPS,GRMN,GD,GE,GGP,GIS,GM,GPC,GS,GT,GWW,HCA,HCP,HAL,HBI,HOG,HAR,HRS,HIG,HAS,HP,HSY,HES,HD,HON,DHI,HST,HUM,JBHT,HBAN,ITW,ILMN,IR,INTC,ICE,IPG,IBM,IFF,IP,ISRG,IVZ,IRM,JPM,JNJ,JCI,JNPR,KLAC,KSU,K,GMCR,KEY,KMB,KIM,KMI,KSS,KR,LB,LLL,LH,LRCX,LM,LEG,LEN,LVLT,LLY,LNC,LLTC,LMT,LOW,LYB,MTB,MAC,M,MNK,MRO,MPC,MAR,MMC,MLM,MAS,MA,MAT,MKC,MCD,MHFI,MCK,MJN,MDT,MRK,MET,KORS,MCHP,MU,MSFT,MHK,TAP,MDLZ,MON,MNST,MCO,MS,MOS,MSI,MUR,MYL,NKE,NRG,NDAQ,NOV,NAVI,NFLX,NWL,NFX,NEM,NWSA,NEE,NLSN,NI,NBL,JWN,NSC,NTRS,NOC,NUE,NVDA,ORLY,OKE,OXY,OMC,ORCL,OI,PCAR,PCG,PNC,PPG,PPL,PH,PDCO,PYPL,PNR,PBCT,PEP,PKI,PRGO,PFE,PM,PSX,PXD,PCL,PX,PFG,PLD,PG,PGR,PRU,PEG,PSA,PHM,QCOM,QRVO,PWR,DGX,RL,RRC,RTN,O,RHT,REGN,RF,RSG,RAI,RHI,ROK,COL,ROP,ROST,RCL,R,SLG,CRM,SNDK,HSIC,SLB,SCHW,SNI,STX,SEE,SHW,SIG,SPG,SWKS,SJM,SNA,SO,LUV,SWN,SE,STJ,SWK,SPLS,SBUX,HOT,STT,SRCL,SYK,STI,SYMC,SYF,SYY,TROW,TEL,TGNA,TJX,TGT,THC,TDC,TSO,TXN,TXT,ADT,BK,KHC,PCLN,TMO,TIF,TWC,TWX,TMK,TSS,TSCO,RIG,TRV,TRIP,FOXA,FOX,TYC,TSN,USB,UA,UNP,UAL,UPS,URI,UTX,UNH,UHS,UNM,URBN,VFC,VLO,VAR,VTR,VRSK,VZ,VRTX,VIAB,V,VNO,VMC,WEC,WMT,WBA,DIS,WM,WAT,WFC,HCN,WRK,WDC,WU,WY,WHR,WFM,WYN,WYNN,XL,XEL,XRX,XLNX,XYL,YHOO,YUM,ZBH,ZION,ZTS,EBAY
8/10/15,149.214369,64.110546,55.896254,33.813431,67.864314,50.051659,104.081713,28.809999,83.620003,173.531486,116.54809,211.830002,146.494324,105.090565,75.010002,10.047761,190.429993,63.177499,321.910004,270.23999,62.471015,663.140015,54.576949,524,41.590309,80.600834,63.403073,99.456217,124.41708,103.998076,168.954877,56.329849,75.047574,150.961882,102.087002,47.83344,38.604082,119.209722,17.398025,45.910989,77.241416,61.27,80.590816,126.492522,171.314792,63.889194,40.410612,57.469083,70.586545,17.931623,198.558345,39.629418,41.783108,148.996593,64,30.86577,314.940002,331.242065,35.454401,144.9637,48.101841,117.326423,17.33,63.143055,51.184528,28.920064,38.299999,50.847638,60.248676,68.688106,94.010125,33.956084,13.843118,29.847361,107.768742,26.284226,25.789622,51.43,49.87073,82.080366,84.93644,63.41,78.293805,19.006601,27.65021,63.209999,8.63,744.23999,88.820101,145.679993,114.563148,87.336892,28.141991,58.613994,76.129997,115.616761,32.344866,41.007509,51.713678,68.440002,67.934574,27.832272,58.934635,48.081635,44.429432,49.530183,63.843543,123.701433,18.208746,145.47302,81.82303,128.638962,79.160793,81.050003,91.669158,69.982339,95.629581,80.916425,46.197389,56.053645,47.270988,23.644457,55.26391,29.549999,78.27229,78.110001,71.009244,65.165685,45.770436,80.824816,73.092186,116.902836,29.700001,53.695543,27.066023,75.916501,76.625294,78.792397,60.794926,115.890771,58.670952,72.25,73.970001,49.052543,84.18,17.796181,67.198542,104.077856,266.090702,73.419793,221.626696,90.413305,48.390136,31.085356,126.261332,48.184614,90.75,75.793913,132.199997,30.522808,48.068322,33.209999,96.440002,40.262623,170.711115,65.216244,21.071088,51.919998,33.171151,88.540001,46.132567,46.798503,14.1729,64.010002,44.791711,10.887767,4.904769,45.516976,34.57554,40.287654,148.308646,25.676441,26.705225,58.473703,30.890581,87.755995,204.293783,30.869136,224.625416,92.260002,37.420359,40.238002,28.721487,57.40162,117.267386,82.008659,47.039927,78.272921,56.151341,91.435639,55.38672,116.884813,104.606653,28.639846,18.362527,184.941677,84.006954,11.632656,88.470021,215.860001,59.324929,28.916306,236.057855,20.909185,155.144709,116.068696,46.892932,531.070007,38.132681,28.812061,67.782925,99.026865,45.769523,28.048806,51.721078,96.665214,67.657794,74.320494,14.734967,115.767928,24.177063,31.369075,60.058584,38.86026,83.508407,114.278453,127.339996,73.455602,48.506283,47.2634,50.300457,50.32,83.692242,55.819757,40.94736,206.381582,69.391887,90.043276,130.725638,74.76466,67.834283,104.510002,19.494122,51.076575,70.218736,57.600512,169.303853,26.016616,97.906361,22.195017,82.721606,98.158794,100.907629,222.755955,86.990026,78.243783,58.093511,55.105012,39.490002,43.141477,18.91,46.951827,202.759995,70.096594,45.932231,101.563078,154,111.083951,38.590058,43.894886,63.348216,30.947734,54.599998,58.086542,19.516706,51.986334,39.435857,15.20652,123.709999,43.619708,32.549999,16.302908,14.488123,104.342553,47.461352,16.694626,33.237388,69.708404,81.976108,76.43269,172.099781,44.633504,20.416248,244.169998,33.27453,67.185803,72.908558,39.320946,21.129999,61.221623,50.951251,97.441055,105.859461,30.973025,109.451658,49.642327,39.27,60.061224,15.99141,97.741819,52.696173,189.357175,35.533194,83.807896,77.28684,125.558936,40.735481,111.872964,54.910577,39.66943,74.446186,29.866493,88.531261,40.370142,203.88398,19.785525,62.727008,54.830002,23.110001,73.607666,120.402741,36.382159,108.747756,46.296386,80.139999,592.400024,10.349132,42.610671,43.255819,55.620737,114.590303,84.268351,166.869079,53.559294,89.251611,90.910955,112.512785,72.529999,59.740002,146.869995,81.427745,35.312589,57.057819,50.513525,55.099923,273.302313,121.574567,185.629559,88.65275,112.134109,166.254861,43.558192,37.762536,16.57,28.211799,72.63858,104.168558,14.092537,58.627956,76.027073,77.309517,143.300003,102.337255,44.120219,22.565843,34.560001,36.198478,75.361637,62.59,27.151309,69.768492,78.856047,55,36.27,97.154197,50.150231,43.217507,33.00202,44.012194,79.188665,1351.209961,138.365763,93.854461,189.923241,79.014323,62.392949,47.351779,92.944855,12.200302,104.851969,77.959999,31.741808,30.988099,37.810081,41.177942,44.884541,101.040001,93.831612,58.110001,101.497198,65.470001,97.597509,122.855624,143.741637,35.085668,32.66,75.934177,64.361324,87.339996,64.652929,77.989998,45.482482,141.220001,50.486035,74.723063,93.754513,97.232762,47.993376,72.899391,95.87838,109.825988,50.838105,135.139999,57.256432,66.863642,61.885855,83.382405,19.985658,30.119688,171.910653,35.08552,78.813327,100.086215,38.44646,33.779787,10.841948,42.43272,33.613193,37.25,87.869849,103.415023,31.114844,48.329511,28.559999
8/11/15,146.491326,63.439024,55.447728,33.687047,66.92298,49.784901,102.478939,28.459999,83.900002,171.792769,117.80226,207.5,144.864955,104.573852,72.959999,9.44968,186.309998,62.958201,317.48999,267.98999,62.83733,690.299988,54.596543,527.460022,42.608114,80.68018,62.729309,99.960972,122.707015,103.858949,166.93454,55.62361,74.81956,151.05107,100.646641,47.083109,39.302931,113.006273,17.141009,45.457109,78.350376,60.599998,80.324159,123.441517,172.754253,63.53343,39.660986,57.180892,69.879285,17.683124,198.458601,38.563736,41.504817,147.311338,63.84,31.053193,314.850006,325.724493,35.266499,143.164824,46.322499,117.336223,17.139999,61.927436,50.468521,28.861184,38.5,49.963418,56.61102,68.944768,93.29066,34.432242,13.433617,28.949176,107.232973,25.290118,26.019173,50.849998,49.712661,80.468415,85.094955,62.759998,76.223158,18.841157,27.150275,62.810001,8.21,745.659973,88.073128,144.679993,114.254006,86.921663,27.580924,57.516352,75.199997,116.229164,31.924294,40.810736,51.614777,67.779999,67.460202,27.643478,58.280356,47.160796,44.409681,49.727515,64.529503,124.778921,17.646505,145.114932,82.440005,125.740592,79.671259,80.769997,90.781877,69.844559,94.743573,77.476775,46.975323,55.824245,46.698364,23.228947,54.907879,28.74,78.222596,77.690002,71.333131,63.557754,44.445607,80.716095,73.561167,115.118367,28.76,52.708311,26.243739,76.941733,76.045782,76.688233,59.527335,115.234733,58.138833,71.904999,73.82,47.983625,83.43,17.442614,68.047406,102.973818,265.463686,73.685875,223.256168,89.449663,48.675128,31.340074,121.09297,47.598933,89.290001,76.697506,129.850006,30.522808,48.633248,33.330002,95.120003,39.514098,169.026839,64.164691,20.952655,51.200001,33.5764,87.050003,46.360553,47.631005,14.201629,64.300003,44.315942,11.166685,4.923966,44.496547,34.320081,39.587505,147.952277,25.607578,27.060243,58.621362,31.144745,87.440575,203.687953,30.600362,224.814356,91.379997,37.356376,40.475801,28.60227,57.737475,110.301497,81.890182,47.257932,75.991115,60.255686,90.981711,56.268236,115.45842,104.666013,28.550068,18.479548,183.924977,81.922739,11.593122,88.104651,209.660004,59.374398,28.807075,235.521231,20.51374,154.867322,115.256889,46.382693,524.070007,38.004685,28.290139,67.309535,97.598407,45.631422,27.810515,51.043125,96.476749,67.854872,52.206724,14.645964,114.83281,24.343801,31.806916,59.263169,38.502284,80.849664,114.436688,125.5,71.937877,47.644699,46.642553,49.961061,49.080002,81.687099,55.671171,41.105153,206.214058,68.766819,88.608716,130.112727,75.008225,66.397068,98.489998,19.159205,51.541088,70.447173,57.145954,166.895748,26.254936,96.800475,21.904632,82.612683,97.71619,99.914444,217.760403,87.118633,76.990615,57.434923,55.105012,43.77,42.5509,18.719999,46.004499,197.639999,73.43168,46.448213,100.989832,144.869995,109.603489,38.520794,43.953962,63.110807,32.26778,55.400002,57.275571,18.932081,52.293474,39.650711,14.972724,126.449997,42.85654,34.77,16.312879,13.912568,104.135759,45.979728,16.714466,33.734805,68.757543,81.003271,76.373297,171.297153,44.839549,20.287283,241.179993,33.742783,67.92948,71.261848,39.003522,21.16,60.932843,51.275654,97.401516,104.84302,31.324437,109.668974,49.295729,38.849998,60.169781,16.040313,97.702402,51.469753,187.949363,34.888397,83.68105,78.629586,128.228069,40.461033,111.82363,54.713627,39.875224,74.416712,29.623597,89.319434,40.771981,205.728187,19.6071,61.705778,51.830002,23.34,73.024572,119.08475,37.848218,108.134931,46.442954,77.639999,582.469971,10.438008,42.206358,42.818146,55.303131,114.975464,84.506535,166.430446,53.320411,89.301226,90.554867,112.473254,70.43,58.93,144.970001,82.503575,35.03312,58.09902,49.987544,54.324146,270.36699,119.650982,186.81003,85.683046,110.424781,164.755106,43.997583,37.682808,17.450001,28.572241,71.281132,104.089401,13.730689,56.859481,75.116689,77.556986,141.860001,100.550915,43.902779,22.023869,34.130001,35.69627,74.780261,61.630001,26.09295,69.082536,78.363443,54.189999,30.43,100.273185,49.548743,42.867853,33.051335,43.893239,78.480217,1351.800049,136.599897,92.310349,188.653782,78.370721,61.885367,46.535026,90.774316,13.683321,104.239144,76.120003,29.703253,28.899684,37.85947,41.844346,44.667182,98.190002,92.578159,57.509998,100.994344,65.660004,97.706094,120.991774,142.303819,34.868357,32.369999,75.271041,65.215239,86.550003,65.197946,76.599998,45.472732,139.440002,43.307413,73.327859,93.293777,95.107077,48.565314,72.185371,92.952843,107.858603,50.22726,131.539993,57.137249,66.805113,60.889766,82.890125,20.024982,29.992517,168.627508,34.550014,78.299116,99.522878,38.436564,34.182164,10.822217,42.601618,33.404909,36.459999,86.616535,101.234831,30.885766,48.001413,28.16
8/12/15,146.530798,63.310648,55.308187,33.074554,67.413259,49.488504,102.666914,28.66,83.82,171.872711,116.757124,203.330002,143.561474,104.673218,73.919998,9.479585,191.009995,62.868488,315.809998,269.529999,62.975933,691.469971,54.606342,525.909973,42.428501,80.342941,62.679765,98.941569,121.146085,103.729754,168.974673,55.454513,77.426891,148.127568,100.557243,48.583767,39.650041,114.748814,17.101467,46.2662,78.073136,60.439999,80.541439,124.952117,173.227494,62.930608,39.03539,58.234275,69.421062,17.414746,197.391412,37.956197,40.570562,146.647135,63.91,31.280074,316.730011,322.891681,35.108265,141.554769,46.501428,117.541989,17.309999,61.660592,50.97569,28.910251,37.540001,49.844195,61.251592,68.214256,93.07002,34.88856,14.182704,29.13671,107.47109,25.469058,26.967322,52.25,49.791698,80.219657,84.262734,62.509998,77.082668,19.312382,27.429085,63.119999,8.02,745.97998,88.73046,143.350006,118.638024,86.852458,27.462803,56.787918,76.419998,115.399453,30.50609,40.594284,52.237835,67.470001,67.203247,27.822336,58.894981,46.111237,44.133167,50.852304,65.264463,124.958503,17.695825,146.11236,83.194086,126.801688,81.497133,79.949997,90.014232,69.598524,92.184002,76.100919,46.476646,57.140807,47.270988,23.870466,54.888099,28.93,77.755506,77.32,73.109586,63.774777,44.847963,80.66667,74.642872,114.791212,28.27,52.976773,26.134761,79.559541,78.644612,76.549932,59.715492,114.350072,59.804165,72.059998,73.720001,48.597531,83.300003,17.678325,69.103552,102.118438,266.337716,74.10964,224.174585,89.876844,48.940468,31.78093,120.535307,47.698199,87.879997,75.45998,130.360001,30.840444,46.948378,32.509998,94.300003,39.395912,166.425659,64.253971,20.863831,52.080002,33.863037,87.510002,46.529063,47.036358,14.1729,64.269997,43.939294,10.489312,4.962359,44.319934,34.280779,39.499987,148.209649,25.371473,27.365953,58.188225,31.027438,86.721025,202.049239,30.749681,224.704966,91.459999,37.435123,39.395786,28.443312,58.033817,115.359463,80.537521,47.495759,76.46526,58.105791,88.544355,55.38672,115.824926,104.339518,28.440336,18.49905,183.466454,80.13769,11.46464,88.183653,210.5,59.611858,28.677983,235.769671,20.662031,153.678462,115.118288,46.647625,532.98999,37.6207,28.290139,67.112294,97.381673,45.779386,27.860158,51.43614,95.226894,67.913994,52.960041,14.477847,114.882023,24.432075,31.271775,58.939114,37.607343,80.711291,114.001528,124.739998,71.838682,47.337695,46.819936,49.831291,48.720001,81.262365,55.225404,41.331981,206.046534,68.985096,85.474296,129.27247,75.279893,65.855658,100.379997,18.124902,50.572527,70.884181,57.12619,166.756436,26.642205,97.408211,22.088542,82.761215,97.293261,100.033629,215.51689,87.21757,77.060235,56.982758,54.519317,43.84,42.875718,18.440001,46.122917,203.850006,72.665104,45.753622,100.070664,149.169998,109.106691,38.174474,43.717652,63.496597,31.583311,56.349998,56.972078,19.097725,52.442093,38.801054,15.20652,123.519997,42.85654,34.23,16.093512,14.001877,105.366678,45.880955,16.773983,32.531057,69.154505,80.516857,76.878164,171.079153,44.290091,22.797151,244.460007,32.796722,67.303222,71.4492,39.241592,20.9,60.595933,51.993277,96.670068,103.557519,31.587996,109.846784,49.256121,39.130001,60.337548,15.981629,97.653129,51.050977,189.916323,34.908237,83.027287,78.609843,124.439307,40.363018,111.636177,54.388652,39.943822,74.16126,29.701323,88.087918,41.595262,207.036971,19.567448,61.88253,52.200001,23.639999,71.581673,119.114478,35.624199,107.561636,46.374555,77.589996,579.039978,10.487384,41.999272,42.37064,55.402382,114.461919,84.943205,167.746345,52.82274,90.481989,89.516278,112.285491,70.410004,59.41,144.830002,81.180994,34.963253,58.267593,48.717679,54.970627,267.998836,119.940011,188.570913,88.054824,108.725329,164.94382,44.456498,37.453582,16.9,28.4456,70.775801,103.584791,13.652451,56.829677,75.581771,77.715371,142.949997,100.173802,43.359184,22.378615,33.98,36.365883,74.730989,61.91,26.290775,69.221714,77.811729,53.209999,30,101.025706,49.617766,42.408305,32.725853,44.359135,77.201073,1317.349976,135.702007,92.419229,187.35457,79.341068,61.676363,46.764115,91.302014,13.416377,104.258917,74.32,30.518675,30.212402,37.513764,41.625525,44.568384,97.93,91.29509,56.740002,100.708408,63.810001,97.024972,120.773662,142.523486,34.660925,32.59,75.013702,64.957077,86.110001,65.596981,77.660004,45.209432,137.740005,44.652793,73.955697,93.876001,94.318675,49.344332,70.658162,92.506569,108.653503,50.010508,131.940002,57.077661,67.135859,61.698473,82.220624,20.054472,30.383808,168.518728,34.19301,77.725567,102.443013,38.55529,34.59435,10.73343,42.91954,33.226379,36.669998,86.458641,101.274653,30.596927,48.031243,28.549999
8/13/15,145.425789,63.369897,55.86635,32.870391,67.207343,49.241506,102.290956,28.85,84.309998,187.651019,117.702725,203.529999,143.916972,105.040879,73.839996,9.280225,188.830002,63.087786,315.649994,268.920013,62.857131,686.51001,54.439797,529.659973,42.578176,80.10489,62.659952,99.218688,120.917418,103.520481,167.730973,55.156103,75.582921,148.345593,100.547307,47.29044,39.283095,114.659201,16.854336,46.877951,78.77614,60.66,81.430303,123.421644,173.602151,62.940488,39.412733,56.544887,70.088474,17.514146,198.498504,38.095632,40.570562,146.32001,63.669998,31.280074,313.910004,321.687487,35.187384,143.920149,46.103812,118.276872,17.25,61.69024,50.577911,28.684543,38.02,49.724975,62.821638,67.829255,93.741526,34.9084,12.934226,29.008397,106.826182,25.329881,26.917418,50.43,49.653384,80.358961,83.420596,62.619999,75.949678,19.361673,26.890693,62.889999,7.5,743.599976,88.89978,143.179993,115.192724,87.089731,28.250268,57.207019,76.800003,115.05374,30.770168,40.436866,51.881802,67.940002,66.867234,27.514303,59.122986,46.447888,43.886282,49.431515,65.578046,127.233195,17.567594,144.895504,83.096154,126.143414,81.614935,79.650002,90.153803,70.809014,91.652397,76.798815,47.324399,56.87151,45.424771,23.025053,54.482619,28.48,78.699627,77.330002,73.541435,63.518295,44.131574,81.170777,74.662634,115.02914,28.309999,52.728196,26.124856,79.3107,78.324756,76.500543,59.358981,114.58863,59.705626,72.199997,73.379997,48.924285,83.449997,16.794409,68.886399,103.302047,268.123756,74.188482,224.293087,89.300645,49.156672,31.526214,120.983428,48.363296,88.769997,77.345741,132.339996,31.753646,48.781915,33.959999,94.150002,39.957303,168.827503,64.997995,21.426384,53.48,33.734546,88.839996,48.263742,48.404041,14.354849,64.519997,44.534004,11.604984,5.115933,44.947893,34.644317,39.947306,150.427057,25.814169,27.148998,58.473703,31.222948,87.854563,204.561942,31.695366,229.617516,91.43,37.238254,41.238748,29.128813,59.673581,117.505874,83.519291,47.941683,78.53963,61.242682,90.596865,57.882689,116.488592,106.159972,28.988992,18.723342,185.659356,80.317193,11.691955,90.237645,211.770004,60.947558,29.432667,238.909957,20.919071,155.293319,117.623011,47.089179,532.26001,38.270521,28.096833,67.940716,98.307713,46.677021,28.187808,53.204721,98.926859,67.992828,54.129662,14.794303,115.069049,24.196679,31.62205,60.490658,37.328919,82.421188,115.059753,125.190002,74.26902,48.476575,47.34224,50.879428,49.139999,82.487183,56.899501,42.406947,207.711937,69.024784,89.827108,131.219912,74.839604,66.328161,103.5,18.696231,52.638124,72.056149,57.887082,171.154712,26.751436,97.717069,22.785465,83.840534,97.755533,102.645704,216.713427,88.434417,77.199476,57.415264,55.948813,45.290001,43.722205,18.82,46.705128,205.419998,72.426174,46.051303,101.98807,144.729996,110.954779,38.669219,44.584126,63.298757,33.059809,57.529999,57.394977,19.341318,53.056377,39.943699,15.498766,123.029999,43.272813,35.650002,16.90118,14.240039,104.903851,47.411965,16.744223,34.063102,70.151521,82.015816,77.739401,173.655504,45.810907,23.590786,247.690002,34.115473,69.749544,72.957856,39.568934,21.82,61.433398,51.3543,98.706266,106.238138,31.636802,113.3931,49.681935,39.049999,61.551404,16.157682,97.643273,51.439842,193.690485,35.076878,83.788384,81.473044,127.128422,40.539448,113.925138,55.70824,39.914424,75.045529,30.021946,90.324348,41.085612,205.688519,19.944128,62.010184,54.529999,24.48,72.7775,119.451412,37.499154,108.164583,46.276843,79.160004,581,10.665137,42.28525,42.419816,56.335348,117.4642,87.265526,169.441051,53.479665,91.325388,90.792256,112.364546,71.269997,61.029999,145.770004,83.342533,35.35251,58.674157,50.341928,55.000463,272.128166,121.205794,186.082081,90.7156,109.189715,166.374042,44.388149,37.662874,18.26,29.649333,71.34058,104.871062,13.945842,55.905697,76.432784,78.725043,144.300003,101.414314,44.169636,22.575697,34.619999,37.015802,75.765638,64.059998,26.74577,69.758549,77.801875,53.130001,30.9,106.303244,51.353207,43.806928,33.652986,44.864679,77.545456,1323.75,136.859283,94.636418,187.77111,81.351088,62.820912,47.172491,92.705898,14.296302,104.594977,75.309998,30.488842,29.973726,38.057012,42.620161,45.467458,98.75,92.262327,57.150002,101.980328,66.709999,98.268758,121.427997,143.06266,35.816617,33.16,75.75602,68.511746,87.209999,64.98383,77.839996,46.05784,139.630005,46.174935,74.125113,94.566778,95.7857,49.048504,70.886254,93.171012,110.292995,50.631206,133.899994,57.544449,66.513868,62.487251,83.648233,20.201931,30.383808,172.919337,33.925257,79.090219,103.297202,38.911459,34.290115,11.118176,43.843503,33.81156,37.150002,86.665881,102.96704,31.393723,48.110779,28.66
8/14/15,146.294007,63.952545,56.474352,33.103719,67.315204,49.626822,102.350316,28.68,86.120003,186.891587,120.101574,205.550003,144.904463,106.263096,73.370003,9.379904,186.580002,63.396793,314.5,273.779999,63.223441,689.369995,54.625932,531.52002,42.787727,80.253675,63.660686,100.040151,122.249674,103.580278,166.875304,55.275466,75.592837,147.959097,100.626778,46.401892,39.511197,115.465746,16.449041,46.572078,78.815747,60.610001,81.963625,121.205437,174.62751,63.217196,40.028404,56.972204,71.433263,17.593665,199.007162,39.280828,40.650075,146.984198,63.310001,32.197465,312.609985,323.888605,35.167604,144.198427,46.093869,119.462481,17.43,62.342528,50.219907,28.831744,38.23,48.900367,63.427795,68.510413,94.163614,35.017521,12.914251,29.235412,106.826182,25.379588,26.927399,49.5,50.088076,80.866423,83.489948,63.130001,76.662679,19.637705,27.179118,64.25,7.49,748.340027,89.288205,144.119995,116.181372,87.48519,28.575097,57.46646,77.550003,116.179781,31.229864,40.584447,51.911474,67.169998,66.995708,27.414937,58.369576,46.982569,44.686191,49.105921,65.970026,127.712074,17.715552,145.713382,84.290938,125.809367,82.115582,80.279999,90.642305,71.22236,92.873115,75.991249,47.503922,56.642109,45.474138,21.980721,55.352918,28.309999,78.739381,77.779999,73.973283,63.084253,44.062879,81.299271,75.443046,115.485171,28.530001,53.553474,26.372532,79.559541,78.204807,75.571944,59.378787,115.781438,60.247597,71.650002,72.82,49.112416,84.82,16.303344,69.192383,103.918719,270.18528,75.262682,225.310265,89.688088,49.539941,31.438042,120.624928,48.353367,89.5,76.820319,131.369995,31.07867,47.880014,33.279999,93.620003,39.169386,167.86078,64.551583,20.89344,51.439999,33.793848,88.050003,47.064336,47.660736,14.077137,62.110001,43.562642,10.18051,5.125532,44.859587,34.831002,39.130467,149.080776,25.292769,27.65194,58.217756,30.137867,86.730877,200.321128,31.078182,226.783354,90.459999,37.444968,41.565727,28.622138,58.991994,111.255455,81.880307,47.406574,78.164262,60.333866,90.231759,57.337935,116.577746,104.250477,29.308209,18.684334,185.220788,80.237412,11.504173,88.104651,208.589996,60.41328,28.767354,235.421848,21.027819,154.064837,112.910571,46.382693,529.840027,37.738852,27.94219,67.289814,97.5393,45.000119,27.68144,52.084618,97.468696,68.189905,52.494174,14.556961,114.813119,24.422266,32.001514,60.304081,37.179761,81.531642,114.357567,124.489998,72.414028,47.674407,46.997321,51.358574,48.93,82.516815,55.542393,41.470049,205.819886,68.875958,87.803004,129.480057,74.820872,66.475821,102.330002,18.597726,55.207769,71.648936,57.452285,170.159627,26.910316,96.84032,22.553156,83.781124,97.185069,101.523407,214.898682,86.010611,76.970719,56.776332,54.57888,45.369999,43.033204,17.879999,45.797272,204.919998,72.197195,45.743697,101.335754,142.800003,109.832019,37.521408,43.176102,62.665667,32.42423,57.130001,56.9472,18.737206,52.818591,39.543286,14.992207,122.739998,42.797071,35.360001,16.98095,13.853027,105.002323,47.283557,16.952535,33.99346,70.382313,80.38781,76.888058,171.693523,44.427455,23.47174,247.639999,34.440382,69.945255,71.853484,38.854728,21.639999,60.634438,51.737687,96.788677,104.045815,31.871078,111.219868,49.374953,38.849998,60.298072,15.99141,97.180141,50.552433,192.50232,34.838798,83.39808,82.638073,127.878177,40.578655,112.455074,55.166619,40.316214,74.888329,30.051094,88.12732,41.624667,207.324517,20.370368,61.421012,53.860001,24.450001,71.70027,117.925318,38.446607,107.225571,46.364785,77.410004,566.98999,10.447884,42.334556,42.419816,56.514001,115.291493,86.124215,168.394316,53.569246,90.194239,89.437145,113.145268,71.629997,59.099998,145.25,83.263571,34.673809,58.307259,50.213955,54.304254,269.670464,119.591176,188.433191,88.662717,107.59895,164.020119,44.82754,38.230957,18.110001,29.590133,70.934331,103.911301,13.808926,55.985177,75.611464,77.636178,144.279999,101.04712,43.47779,21.028607,34.669998,37.389998,75.066021,62.779999,25.736869,69.768523,77.703356,52.23,30.25,108.352869,49.9333,42.917803,32.992158,44.279832,76.718937,1307.869995,134.265371,92.646883,185.311534,78.984612,62.562145,46.883638,93.064336,14.325962,104.664167,74.669998,29.882247,29.565988,37.375483,41.724991,44.854903,99.089996,91.107562,57.869999,101.546493,65.839996,97.340853,121.209886,141.185507,35.273343,32.799999,75.290833,69.931627,86.190002,65.674843,77,46.418656,135.869995,45.173266,73.108611,95.277288,96.035194,49.788077,71.332514,92.179304,107.312104,50.759288,132.600006,56.819433,66.948272,62.903967,81.905565,20.054472,30.139251,169.566961,33.687256,78.90233,98.857407,39.277521,34.712117,10.930735,42.89967,33.305727,36.029999,82.442129,103.703726,30.517247,48.01417,28.139999
